time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction	AIF
0	0	0	1	0
1.2023670611768629	817.4785156991871	1111.9809092936346	0.9987192717751809	1043.282728717474
2.4047341223537257	1634.9570313983743	2223.961818587269	0.9974385435503619	2086.565457434948
3.6071011835305886	2452.435547097562	3335.9427278809044	0.9961578153255428	3129.8481861524224
4.8094682447074515	3269.9140627967486	4447.923637174538	0.9948770871007236	4173.130914869896
6.011835305884315	4087.392578495936	5559.904546468173	0.9935963588759046	5216.413643587371
7.214202367061177	4904.871094195124	6671.885455761809	0.9923156306510855	6259.696372304845
8.41656942823804	5722.349609894311	7783.866365055443	0.9910349024262665	7302.979101022318
9.618936489414903	6539.828125593497	8895.847274349077	0.9897541742014474	8346.261829739791
10.821303550591766	7357.3066412926855	10007.828183642712	0.9884734459766283	9389.544558457266
12.02367061176863	8174.785156991872	11119.809092936346	0.9871927177518092	10432.827287174741
13.226037672945491	8992.26367269106	12231.790002229982	0.9859119895269901	11476.110015892215
14.428404734122354	9809.742188390248	13343.770911523618	0.984631261302171	12519.39274460969
15.630771795299218	10627.220704089435	14455.751820817253	0.983350533077352	13562.675473327165
16.83313885647608	11444.699219788621	15567.732730110885	0.9820698048525329	14605.958202044636
18.035505917652944	12262.17773548781	16679.713639404523	0.9807890766277139	15649.240930762113
19.237872978829806	13079.656251186994	17791.694548698153	0.9795083484028948	16692.523659479582
20.440240040006667	13897.134766886182	18903.675457991787	0.9782276201780756	17735.80638819706
21.642607101183533	14714.613282585371	20015.656367285424	0.9769468919532566	18779.089116914532
22.844974162360394	15532.091798284559	21127.63727657906	0.9756661637284375	19822.37184563201
24.04734122353726	16349.570313983744	22239.618185872692	0.9743854355036184	20865.654574349483
25.24970828471412	17167.04882968293	23351.599095166333	0.9731047072787994	21908.937303066956
26.452075345890982	17984.52734538212	24463.580004459964	0.9718239790539803	22952.22003178443
27.654442407067847	18802.00586108131	25575.5609137536	0.9705432508291612	23995.502760501906
28.85680946824471	19619.484376780496	26687.541823047235	0.9692625226043421	25038.78548921938
30.059176529421567	20436.96289247968	27799.52273234087	0.967981794379523	26082.06821793685
31.261543590598436	21254.44140817887	28911.503641634506	0.966701066154704	27125.35094665433
32.4639106517753	22071.91992387806	30023.48455092814	0.9654203379298849	28168.633675371806
33.66627771295216	22889.398439577242	31135.46546022177	0.9641396097050658	29211.916404089272
34.868644774129024	23706.87695527643	32247.446369515408	0.9628588814802468	30255.19913280675
36.07101183530589	24524.35547097562	33359.427278809046	0.9615781532554276	31298.481861524226
37.27337889648275	25341.833986674803	34471.40818810267	0.9602974250306086	32341.764590241695
38.47574595765961	26159.31250237399	35583.389097396306	0.9590166968057895	33385.047318959165
39.67811301883648	26976.791018073178	36695.37000668995	0.9577359685809704	34428.330047676645
40.880480080013335	27794.269533772364	37807.350915983574	0.9564552403561514	35471.61277639412
42.0828471411902	28611.748049471553	38919.331825277215	0.9551745121313323	36514.8955051116
43.285214202367065	29429.226565170742	40031.31273457085	0.9538937839065131	37558.178233829065
44.48758126354392	30246.705080869928	41143.29364386448	0.9526130556816941	38601.46096254654
45.68994832472079	31064.183596569117	42255.27455315812	0.951332327456875	39644.74369126402
46.89231538589765	31881.662112268306	43367.25546245176	0.950051599232056	40688.02641998149
48.09468244707452	32699.14062796749	44479.236371745385	0.9487708710072369	41731.309148698965
49.297049508251376	33516.61914366667	45591.21728103902	0.9474901427824178	42774.59187741643
50.49941656942824	34334.09765936586	46703.19819033267	0.9462094145575988	43817.87460613391
51.70178363060511	35151.57617506505	47815.17909962629	0.9449286863327796	44861.15733485139
52.904150691781965	35969.05469076424	48927.16000891993	0.9436479581079605	45904.44006356886
54.10651775295883	36786.53320646343	50039.14091821356	0.9423672298831415	46947.72279228634
55.308884814135695	37604.01172216262	51151.1218275072	0.9410865016583224	47991.00552100381
56.51125187531255	38421.490237861806	52263.102736800836	0.9398057734335034	49034.288249721285
57.71361893648942	39238.96875356099	53375.08364609447	0.9385250452086843	50077.57097843876
58.91598599766628	39729.79465636241	53954.55260373365	0.9379558825401382	50597.352228815944
60.118353058843134	40118.49331822508	54365.977787788426	0.937609189321215	50953.4618613972
61.32072012002	40507.19198008776	54775.64809096209	0.9372624961022916	51309.57149397847
